word,weight,
delivered,0.7777777777777778,
mayport,0.5,
russia,0.14285714285714285,
per,0.3333333333333333,
pew,0.3333333333333333,
loyalty,0.3333333333333333,
suspended,0.5,
intelligence,0.2,
ever,0.11428571428571428,
assisted,0.3333333333333333,
million,0.4090909090909091,
strongly,0.6,
integration,0.3333333333333333,
restriction,0.3333333333333333,
legacies,0.3333333333333333,
discredited,0.6,
engaged,0.5,
hundred,0.3333333333333333,
dismantling,0.3333333333333333,
obama,0.36363636363636365,
guy,0.6,
desks,0.3333333333333333,
650,0.6666666666666666,
consequence,0.6,
discussed,0.6,
pacific,0.8333333333333334,
prisons,0.3333333333333333,
hacked,0.3333333333333333,
tonight,0.16666666666666666,
almost,0.38461538461538464,
equally,0.6666666666666666,
reign,0.3333333333333333,
prevents,0.6666666666666666,
manner,0.3333333333333333,
defenseless,0.3333333333333333,
harmful,0.3333333333333333,
judgment,0.3333333333333333,
675,0.5,
preventable,0.5,
members,0.1111111111111111,
suspend,0.8,
terror,0.75,
affected,0.3333333333333333,
army,0.6,
senator,0.6,
simplified,0.3333333333333333,
cartel,0.5,
unite,0.3333333333333333,
policies,0.7857142857142857,
combat,0.5,
restoring,0.8,
ties,0.14285714285714285,
substantiated,0.6,
catastrophe,0.3333333333333333,
land,0.5,
friday,0.3333333333333333,
victim,0.6,
department,0.8,
surging,0.75,
aircraft,0.3333333333333333,
despite,0.2727272727272727,
assimilation,0.5,
cyber,0.8333333333333334,
conduct,0.8,
defeating,0.3333333333333333,
wall,0.6521739130434783,
discussion,0.3333333333333333,
unleashed,0.3333333333333333,
liberty,0.6363636363636364,
retraction,0.3333333333333333,
landed,0.3333333333333333,
confidential,0.5,
chaos,0.7142857142857143,
edited,0.3333333333333333,
violations,0.3333333333333333,
input,0.5,
must,0.41935483870967744,
actions,0.42857142857142855,
ware,0.3333333333333333,
facts,0.09090909090909091,
archaic,0.3333333333333333,
sabine,0.5,
marine,0.5,
defense,0.23076923076923078,
hispanic,0.5,
currency,0.8333333333333334,
tariff,0.3333333333333333,
trillion,0.6923076923076923,
escape,0.3333333333333333,
limits,0.7142857142857143,
receive,0.42857142857142855,
ideals,0.3333333333333333,
surplus,0.3333333333333333,
summarized,0.3333333333333333,
simplification,0.5,
politicians,0.8095238095238095,
theft,0.6,
entirely,0.6,
declaration,0.3333333333333333,
prosperous,0.2,
opioids,0.3333333333333333,
attend,0.3333333333333333,
goods,0.5,
secure,0.9047619047619048,
anymore,0.6923076923076923,
lynch,0.3333333333333333,
wasn,0.3333333333333333,
she’d,0.1111111111111111,
brutally,0.6,
has,0.1875,
abolishing,0.3333333333333333,
offers,0.3333333333333333,
unlock,0.5,
last,0.1282051282051282,
marathon,0.3333333333333333,
trapped,0.5,
crimes,0.6,
deficits,0.3333333333333333,
pro,0.3333333333333333,
secrets,0.5,
playing,0.3333333333333333,
wars,0.3333333333333333,
asking,0.45454545454545453,
legalized,0.3333333333333333,
booming,0.3333333333333333,
impoverished,0.3333333333333333,
wave,0.3333333333333333,
yesterday,0.3333333333333333,
weapon,0.5,
ends,0.5,
yet,0.2,
lowering,0.6,
wages,0.375,
infrastructure,0.6,
heinous,0.3333333333333333,
medicare,0.6666666666666666,
governments,0.7777777777777778,
put,0.3333333333333333,
lorretta,0.3333333333333333,
identified,0.5,
options,0.3333333333333333,
gangs,0.6,
laws,0.5862068965517241,
meets,0.3333333333333333,
iran,0.6,
iraq,0.6666666666666666,
supreme,0.8,
kansas,0.3333333333333333,
blatant,0.3333333333333333,
awhile,0.3333333333333333,
light,0.3333333333333333,
standpoint,0.3333333333333333,
overseeing,0.3333333333333333,
likeliest,0.3333333333333333,
doubled,0.7142857142857143,
methods,0.3333333333333333,
indictment,0.5,
aggressively,0.3333333333333333,
confirmed,0.5,
alien,0.5,
triangle,0.3333333333333333,
vowed,0.3333333333333333,
elite,0.3333333333333333,
deportation,0.5555555555555556,
staffs,0.6,
disclosure,0.5,
efficient,0.3333333333333333,
unfortunately,0.3333333333333333,
reverse,0.3333333333333333,
china’s,0.3333333333333333,
encountered,0.3333333333333333,
deleting,0.5,
january,0.5,
choice,0.3,
governed,0.3333333333333333,
before,0.034482758620689655,
replace,0.8888888888888888,
appointment,0.3333333333333333,
viciously,0.3333333333333333,
beat,0.6,
funds,0.3333333333333333,
consider,0.2,
savagely,0.3333333333333333,
gross,0.2,
pews,0.3333333333333333,
straighten,0.2,
homicides,0.5,
careless,0.3333333333333333,
sailors,0.5,
hurts,0.3333333333333333,
relocating,0.3333333333333333,
insurmountable,0.3333333333333333,
their,0.12264150943396226,
percent,0.6888888888888889,
point,0.1111111111111111,
thirteen,0.3333333333333333,
general,0.5,
september,0.3333333333333333,
uphold,0.9090909090909091,
hospital,0.3333333333333333,
process,0.6666666666666666,
fronts,0.3333333333333333,
restore,0.8,
fugitive,0.3333333333333333,
eighth,0.3333333333333333,
clean,0.047619047619047616,
mean,0.1,
approve,0.3333333333333333,
been,0.11278195488721804,
innocent,0.6,
advance,0.5,
killer,0.5,
knowledge,0.3333333333333333,
happen,0.5,
preference,0.3333333333333333,
court,0.8620689655172413,
route,0.5,
deals,0.8918918918918919,
councils,0.3333333333333333,
firms,0.3333333333333333,
trans,0.8333333333333334,
negotiated,0.5,
soil,0.5,
comey,0.3333333333333333,
committing,0.3333333333333333,
series,0.6,
restored,0.6,
represent,0.2,
abused,0.3333333333333333,
outdated,0.3333333333333333,
prior,0.3333333333333333,
leaner,0.3333333333333333,
ignored,0.3333333333333333,
enactment,0.3333333333333333,
2001,0.3333333333333333,
2000,0.3333333333333333,
planes,0.5,
zones,0.5,
granting,0.3333333333333333,
take,0.3333333333333333,
danny,0.3333333333333333,
immediate,0.5,
rigged,0.8181818181818182,
subpoena,0.8333333333333334,
waiting,0.6666666666666666,
beginning,0.2,
session,0.3333333333333333,
additional,0.3333333333333333,
henderson,0.3333333333333333,
2011,0.3333333333333333,
2009,0.3333333333333333,
2008,0.5,
tennessee,0.5,
exposed,0.6666666666666666,
quitting,0.5,
notice,0.42857142857142855,
sole,0.3333333333333333,
hometown,0.3333333333333333,
disparage,0.3333333333333333,
tuition,0.09090909090909091,
existing,0.5,
print,0.5,
2017,0.5,
approximately,0.5,
relocate,0.3333333333333333,
2015,0.5,
2014,0.6,
2013,0.3333333333333333,
decades,0.25,
diplomat,0.3333333333333333,
ransom,0.6,
vetting,0.75,
envy,0.3333333333333333,
tracking,0.6666666666666666,
soon,0.25,
executive,0.7857142857142857,
tables,0.3333333333333333,
misconduct,0.3333333333333333,
overdoses,0.3333333333333333,
classified,0.75,
sensitive,0.3333333333333333,
protest,0.3333333333333333,
summed,0.3333333333333333,
shield,0.5,
radicals,0.3333333333333333,
enforcing,0.6666666666666666,
carpenters,0.3333333333333333,
deliver,0.45454545454545453,
credo,0.3333333333333333,
headed,0.5,
“c”,0.3333333333333333,
products,0.8,
elimination,0.3333333333333333,
within,0.5,
topics,0.3333333333333333,
trigger,0.3333333333333333,
agents,0.6666666666666666,
vetted,0.3333333333333333,
trusted,0.5,
refugee,0.8333333333333334,
machine,0.75,
evening,0.5,
return,0.25,
instance,0.6,
conscience,0.3333333333333333,
eliminating,0.5,
seats,0.3333333333333333,
surrendering,0.3333333333333333,
fine,0.3333333333333333,
opponent,0.037037037037037035,
dramatically,0.3333333333333333,
international,0.5,
upward,0.3333333333333333,
citizen,0.5,
cities,0.85,
occur,0.3333333333333333,
seriously,0.3333333333333333,
steps,0.5,
forget,0.14285714285714285,
task,0.6,
position,0.3333333333333333,
present,0.5,
petty,0.3333333333333333,
since,0.29411764705882354,
arrested,0.5,
borders,0.9393939393939394,
soul,0.3333333333333333,
phones,0.8461538461538461,
mess,0.5,
hour,0.3333333333333333,
mesa,0.3333333333333333,
chattanooga,0.3333333333333333,
immune,0.3333333333333333,
pretended,0.3333333333333333,
shocked,0.3333333333333333,
discredit,0.3333333333333333,
processed,0.3333333333333333,
sensors,0.5,
regulation,0.8947368421052632,
opinions,0.3333333333333333,
simplify,0.3333333333333333,
writes,0.3333333333333333,
coming,0.16666666666666666,
overstayed,0.3333333333333333,
believers,0.3333333333333333,
cover,0.8,
traffickers,0.3333333333333333,
foundational,0.3333333333333333,
fire,0.75,
based,0.4,
miners,0.75,
pointed,0.3333333333333333,
disastrous,0.8181818181818182,
except,0.3333333333333333,
inflicted,0.3333333333333333,
religious,0.8571428571428571,
fact,0.1111111111111111,
global,0.3333333333333333,
fist,0.3333333333333333,
collecting,0.3333333333333333,
pieces,0.3333333333333333,
bases,0.3333333333333333,
outline,0.5,
fred,0.5,
operating,0.3333333333333333,
free,0.3333333333333333,
impacted,0.3333333333333333,
restrictive,0.3333333333333333,
thorough,0.3333333333333333,
abandon,0.3333333333333333,
oldest,0.5,
patterson,0.3333333333333333,
stagnation,0.5,
operation,0.5,
crumble,0.3333333333333333,
refugees,0.8823529411764706,
unfairness,0.3333333333333333,
ice,0.42857142857142855,
inside,0.3333333333333333,
independence,0.3333333333333333,
afforded,0.6,
five,0.6,
commands,0.3333333333333333,
replacing,0.8461538461538461,
announced,0.6923076923076923,
gunpoint,0.3333333333333333,
bricklayers,0.3333333333333333,
rule,0.7777777777777778,
assistance,0.5,
towers,0.3333333333333333,
expired,0.3333333333333333,
“gold,0.5,
hurting,0.3333333333333333,
gulf,0.5,
wants,0.37142857142857144,
definition,0.25,
summary,0.3333333333333333,
answered,0.3333333333333333,
again,0.39285714285714285,
taxpayer,0.3333333333333333,
removal,0.6,
employ,0.3333333333333333,
disadvantaged,0.3333333333333333,
residing,0.3333333333333333,
stamping,0.3333333333333333,
charitable,0.3333333333333333,
safety,0.52,
price,0.5,
draining,0.3333333333333333,
liabilities,0.3333333333333333,
cynics,0.3333333333333333,
fail,0.3333333333333333,
“crazy”,0.6,
steel,0.6666666666666666,
regions,0.42857142857142855,
donations,0.3333333333333333,
conspiring,0.5,
requests,0.3333333333333333,
immunity,0.7142857142857143,
sheriff,0.3333333333333333,
foreign,0.8888888888888888,
mendoza,0.3333333333333333,
evangelical,0.3333333333333333,
violate,0.3333333333333333,
establishes,0.3333333333333333,
established,0.6,
witnessed,0.3333333333333333,
agency,0.3333333333333333,
caused,0.3333333333333333,
gutted,0.3333333333333333,
nice,0.2,
wikileaks,0.8333333333333334,
evolving,0.5,
cannot,0.2,
afflicts,0.3333333333333333,
incumbents,0.3333333333333333,
fewer,0.3333333333333333,
minority,0.3333333333333333,
space,0.42857142857142855,
harmed,0.3333333333333333,
from,0.15315315315315314,
published,0.3333333333333333,
sanford,0.3333333333333333,
replacement,0.6666666666666666,
thugs,0.3333333333333333,
death,0.4117647058823529,
according,0.7142857142857143,
factories,0.6,
terrorist,0.42857142857142855,
marilyn,0.3333333333333333,
operations,0.3333333333333333,
public,0.07142857142857142,
terrorism,0.7894736842105263,
enforced,0.8181818181818182,
fortune,0.5,
nevada,0.2,
isis,0.42857142857142855,
connecticut,0.3333333333333333,
charging,0.3333333333333333,
sisters,0.3333333333333333,
expensive,0.5,
trade,0.8490566037735849,
performance,0.3333333333333333,
ambassador,0.3333333333333333,
fleeing,0.5,
growth,0.23076923076923078,
deportable,0.3333333333333333,
reappointment,0.3333333333333333,
spouse,0.3333333333333333,
properly,0.6666666666666666,
bleached,0.8461538461538461,
workers’,0.3333333333333333,
virtually,0.5,
authorities,0.8,
airport,0.3333333333333333,
charges,0.3333333333333333,
topple,0.3333333333333333,
warming,0.6,
800,0.5,
institute,0.8333333333333334,
shortly,0.3333333333333333,
southern,0.5,
weeks,0.3333333333333333,
robbed,0.3333333333333333,
dollar,0.3333333333333333,
nightly,0.3333333333333333,
targeted,0.3333333333333333,
aggressive,0.3333333333333333,
awarded,0.3333333333333333,
michigan,0.42857142857142855,
unleash,0.8571428571428571,
oppression,0.5,
fast,0.5555555555555556,
spin,0.3333333333333333,
childcare,0.4666666666666667,
crashing,0.3333333333333333,
citizens,0.8620689655172413,
fleet,0.3333333333333333,
couple,0.3333333333333333,
controls,0.3333333333333333,
cartels,0.7777777777777778,
recklessly,0.5,
insecure,0.3333333333333333,
deductibles,0.3333333333333333,
pose,0.5,
its,0.6296296296296297,
helpless,0.3333333333333333,
port,0.3333333333333333,
ruins,0.3333333333333333,
exchange,0.3333333333333333,
washington,0.5454545454545454,
rifle,0.3333333333333333,
income,0.42857142857142855,
united,0.4444444444444444,
production,0.5,
smallest,0.7142857142857143,
choose,0.3333333333333333,
peaceful,0.2,
previously,0.6666666666666666,
irresponsible,0.3333333333333333,
cheats,0.3333333333333333,
bills,0.14285714285714285,
perpetrators,0.3333333333333333,
surveillance,0.3333333333333333,
humiliation,0.6666666666666666,
identify,0.3333333333333333,
embrace,0.3333333333333333,
message,0.125,
micro,0.3333333333333333,
pledge,0.4666666666666667,
exempt,0.6,
nafta,0.9411764705882353,
pushed,0.5,
iranian,0.3333333333333333,
islamic,0.8888888888888888,
yearn,0.5,
rid,0.75,
number,0.7241379310344828,
pleading,0.3333333333333333,
property,0.3333333333333333,
electricians,0.3333333333333333,
globalist,0.3333333333333333,
globalism,0.3333333333333333,
nothing,0.5555555555555556,
tough,0.2857142857142857,
urged,0.3333333333333333,
exit,0.5,
system,0.6170212765957447,
likelihood,0.3333333333333333,
depleted,0.8666666666666667,
minorities,0.3333333333333333,
air,0.375,
skilled,0.5,
local,0.23809523809523808,
healthcare,0.7777777777777778,
crew,0.3333333333333333,
defeat,0.3333333333333333,
imaginable,0.3333333333333333,
yield,0.3333333333333333,
sacred,0.3333333333333333,
rests,0.3333333333333333,
removed,0.5,
retake,0.3333333333333333,
dislocate,0.3333333333333333,
movement,0.2,
shaw,0.3333333333333333,
shed,0.3333333333333333,
sarah,0.6666666666666666,
missouri,0.3333333333333333,
spur,0.3333333333333333,
burglary,0.3333333333333333,
border,0.9393939393939394,
expense,0.7142857142857143,
obamacare,0.9512195121951219,
substantive,0.3333333333333333,
uranium,0.3333333333333333,
collect,0.3333333333333333,
badly,0.4117647058823529,
rob,0.3333333333333333,
hiring,0.3333333333333333,
weakness,0.3333333333333333,
construction,0.3333333333333333,
diminishes,0.3333333333333333,
ann,0.5,
abroad,0.2,
fifteen,0.3333333333333333,
radical,0.9047619047619048,
inpatient,0.3333333333333333,
unnecessary,0.8823529411764706,
cruisers,0.3333333333333333,
until,0.2,
reversed,0.3333333333333333,
comprehend,0.3333333333333333,
expanding,0.3333333333333333,
seymour,0.3333333333333333,
prosecution,0.3333333333333333,
ship,0.6363636363636364,
lyndon,0.3333333333333333,
drowning,0.3333333333333333,
maximize,0.3333333333333333,
enrichment,0.3333333333333333,
altar,0.3333333333333333,
exclusive,0.5,
poverty,0.5,
jurisdictions,0.5,
jax,0.3333333333333333,
investigating,0.3333333333333333,
completed,0.3333333333333333,
0,0.7407407407407407,
choices,0.3333333333333333,
corruption,0.96,
increased,0.5,
housing,0.14285714285714285,
matching,0.3333333333333333,
increases,0.3333333333333333,
pockets,0.3333333333333333,
patience,0.3333333333333333,
dividend,0.3333333333333333,
popular,0.3333333333333333,
favors,0.7142857142857143,
delegates,0.3333333333333333,
trapping,0.3333333333333333,
supervise,0.3333333333333333,
oliver,0.5,
disregard,0.3333333333333333,
offices,0.5,
lifetime,0.2,
justified,0.5,
enact,0.6,
individuals,0.75,
cracks,0.3333333333333333,
estimates,0.3333333333333333,
parked,0.3333333333333333,
correctness,0.3333333333333333,
egregious,0.3333333333333333,
lifted,0.7142857142857143,
worse,0.6,
bleed,0.3333333333333333,
camp,0.3333333333333333,
longer,0.5,
selling,0.3333333333333333,
leaving,0.8571428571428571,
benefits,0.42857142857142855,
congressional,0.625,
distance,0.3333333333333333,
steelworkers,0.2,
abolish,0.3333333333333333,
disappear,0.8181818181818182,
caps,0.3333333333333333,
emails,0.8333333333333334,
killings,0.6666666666666666,
defend,0.8857142857142857,
street,0.2727272727272727,
crying,0.3333333333333333,
molestation,0.3333333333333333,
elizabeth,0.3333333333333333,
introduce,0.6666666666666666,
obstruct,0.3333333333333333,
changenever,0.3333333333333333,
oust,0.3333333333333333,
grind,0.3333333333333333,
duty,0.5555555555555556,
moms,0.3333333333333333,
trump,0.3333333333333333,
pledged,0.6666666666666666,
poured,0.3333333333333333,
collected,0.3333333333333333,
transmitted,0.3333333333333333,
rent,0.3333333333333333,
proficiency,0.3333333333333333,
amnesty,0.8571428571428571,
officials,0.5454545454545454,
truly,0.2,
severely,0.3333333333333333,
cash,0.7777777777777778,
images,0.2,
admissions,0.6,
tunnels,0.6,
saving,0.25,
rely,0.3333333333333333,
evaded,0.5,
failing,0.7142857142857143,
excessive,0.3333333333333333,
care,0.09090909090909091,
damage,0.3333333333333333,
cherry,0.3333333333333333,
guard,0.3333333333333333,
criminals,0.45454545454545453,
protect,0.6666666666666666,
minimizing,0.3333333333333333,
nato,0.2,
insider,0.3333333333333333,
borrowers,0.3333333333333333,
pressured,0.3333333333333333,
inaccurate,0.5,
mexico,0.42857142857142855,
nasa,0.3333333333333333,
addictive,0.3333333333333333,
accounts,0.6,
colossal,0.3333333333333333,
shut,0.6,
questionable,0.3333333333333333,
navy,0.5555555555555556,
simple,0.1111111111111111,
georgia,0.3333333333333333,
saluting,0.5,
totally,0.3333333333333333,
negotiate,0.5,
england,0.3333333333333333,
package,0.5,
crisis,0.2727272727272727,
crafted,0.5,
detective,0.3333333333333333,
veteran,0.5,
job,0.09803921568627451,
largest,0.7142857142857143,
investigations,0.3333333333333333,
affecting,0.3333333333333333,
billion,0.5384615384615384,
sad,0.2,
battalions,0.3333333333333333,
sequester,0.8333333333333334,
san,0.2,
move,0.09090909090909091,
amount,0.3333333333333333,
comply,0.3333333333333333,
also,0.22727272727272727,
increase,0.42857142857142855,
puppet,0.3333333333333333,
machine’s,0.3333333333333333,
investigation,0.8888888888888888,
projects,0.6,
bad,0.4,
stripped,0.5,
ban,0.8095238095238095,
treatments,0.3333333333333333,
suffer,0.3333333333333333,
complex,0.5,
drowned,0.3333333333333333,
adequately,0.3333333333333333,
disasters,0.3333333333333333,
documentation,0.3333333333333333,
globe,0.42857142857142855,
violates,0.3333333333333333,
greatly,0.6,
deal,0.5789473684210527,
scheme,0.3333333333333333,
homeland,0.3333333333333333,
lobbyists,0.8,
affect,0.2,
proven,0.42857142857142855,
sea,0.3333333333333333,
drain,0.6,
offered,0.2,
national,0.05263157894736842,
embodiment,0.3333333333333333,
compared,0.5,
plummet,0.3333333333333333,
sixty,0.3333333333333333,
set,0.3333333333333333,
oval,0.38461538461538464,
jobs,0.5121951219512195,
entered,0.6666666666666666,
procedure,0.5,
visa,0.8181818181818182,
somewhat,0.3333333333333333,
jobless,0.3333333333333333,
performs,0.3333333333333333,
lejeune,0.3333333333333333,
needless,0.3333333333333333,
detention,0.3333333333333333,
shipping,0.5,
france,0.3333333333333333,
digit,0.75,
rigging,0.3333333333333333,
defenses,0.3333333333333333,
incompetently,0.3333333333333333,
philosophies,0.3333333333333333,
debt,0.05263157894736842,
however,0.42857142857142855,
lucky,0.3333333333333333,
killers,0.5,
regulatory,0.75,
“open,0.5,
getting,0.12,
related,0.3333333333333333,
brigade,0.3333333333333333,
unfair,0.42857142857142855,
views,0.3333333333333333,
over,0.05084745762711865,
living,0.15789473684210525,
unacceptable,0.3333333333333333,
FALSE,0.5,
firsthand,0.3333333333333333,
developer,0.3333333333333333,
select,0.3333333333333333,
nations,0.2727272727272727,
corner,0.3333333333333333,
reduce,0.8181818181818182,
renegotiated,0.3333333333333333,
large,0.2,
20th,0.5,
director,0.6,
lgbtq,0.5,
foolish,0.3333333333333333,
transactions,0.3333333333333333,
compromised,0.5,
begin,0.23076923076923078,
reporters,0.2,
alive,0.3333333333333333,
payments,0.6666666666666666,
cycle,0.7142857142857143,
hopefully,0.3333333333333333,
immigrant,0.7142857142857143,
convicted,0.6666666666666666,
change,0.22580645161290322,
they’ve,0.1111111111111111,
respectful,0.3333333333333333,
corporate,0.7142857142857143,
discovery,0.3333333333333333,
report,0.6,
powers,0.6,
improvements,0.3333333333333333,
auto,0.2,
constant,0.3333333333333333,
knees,0.5,
sign,0.3333333333333333,
office,0.4418604651162791,
angel,0.3333333333333333,
stands,0.2,
expressed,0.3333333333333333,
directly,0.42857142857142855,
disruption,0.3333333333333333,
level,0.3333333333333333,
longstanding,0.3333333333333333,
restrictions,0.7777777777777778,
cybersecurity,0.3333333333333333,
permanently,0.3333333333333333,
establish,0.5,
arrests,0.3333333333333333,
benghazi,0.5,
medicaid,0.5,
total,0.75,
ripped,0.3333333333333333,
consumers,0.3333333333333333,
savage,0.3333333333333333,
prices,0.3333333333333333,
highly,0.2,
illegally,0.8461538461538461,
relying,0.5,
control,0.6666666666666666,
demanding,0.5,
mayor’s,0.3333333333333333,
clerk,0.3333333333333333,
100,0.4444444444444444,
declined,0.6,
issuance,0.3333333333333333,
essentially,0.3333333333333333,
closest,0.3333333333333333,
baltimore,0.6,
threatening,0.42857142857142855,
decency,0.3333333333333333,
miserably,0.3333333333333333,
democracies,0.3333333333333333,
113,0.6666666666666666,
scandal,0.6666666666666666,
116,0.3333333333333333,
horrible,0.6,
extremism,0.3333333333333333,
closely,0.3333333333333333,
horribly,0.3333333333333333,
hike,0.5,
stopping,0.2,
doctors,0.2,
smuggle,0.3333333333333333,
stops,0.3333333333333333,
conditions,0.5,
access,0.14285714285714285,
cooperate,0.6,
jacksonville,0.3333333333333333,
grounded,0.3333333333333333,
recite,0.5,
ports,0.3333333333333333,
current,0.5,
secretary,0.16666666666666666,
democrat,0.2,
plainly,0.3333333333333333,
engulfed,0.3333333333333333,
detroit,0.6,
hillary,0.9814814814814815,
offensive,0.3333333333333333,
laying,0.3333333333333333,
kate,0.6666666666666666,
appoint,0.8095238095238095,
vast,0.3333333333333333,
instincts,0.3333333333333333,
fourth,0.42857142857142855,
intervene,0.3333333333333333,
symbol,0.3333333333333333,
150,0.6,
garner,0.3333333333333333,
zero,0.25,
instantly,0.3333333333333333,
fallout,0.3333333333333333,
steinle,0.6,
extreme,0.6666666666666666,
dumping,0.7142857142857143,
dealers,0.6,
160,0.3333333333333333,
once,0.18181818181818182,
naval,0.3333333333333333,
desk,0.6666666666666666,
records,0.6666666666666666,
unfolding,0.3333333333333333,
subpoenaed,0.75,
missing,0.3333333333333333,
successful,0.2,
brutal,0.3333333333333333,
corrupt,0.9047619047619048,
180,0.3333333333333333,
consulate,0.3333333333333333,
passing,0.3333333333333333,
grifter,0.3333333333333333,
pensacola,0.3333333333333333,
streets,0.6,
backed,0.6,
bluffs,0.3333333333333333,
syrian,0.8,
review,0.7142857142857143,
roam,0.3333333333333333,
nobody,0.6,
underfunded,0.3333333333333333,
natural,0.5384615384615384,
following,0.6923076923076923,
flag,0.6,
weak,0.3333333333333333,
overseas,0.42857142857142855,
millennials,0.5,
feature,0.3333333333333333,
place,0.25925925925925924,
smears,0.3333333333333333,
deepening,0.3333333333333333,
tired,0.3333333333333333,
expect,0.3333333333333333,
site,0.3333333333333333,
passage,0.5,
adequate,0.3333333333333333,
tremendous,0.7142857142857143,
offshoring,0.5,
assets,0.3333333333333333,
tasked,0.3333333333333333,
mechanisms,0.6,
individual,0.5,
tax,0.8360655737704918,
lawlessness,0.6,
barbaric,0.3333333333333333,
safe,0.21052631578947367,
enforce,0.5555555555555556,
overstays,0.75,
presidential,0.1111111111111111,
fled,0.3333333333333333,
hedge,0.5,
cap,0.3333333333333333,
eligible,0.3333333333333333,
flew,0.3333333333333333,
endowments,0.3333333333333333,
acknowledges,0.3333333333333333,
stamps,0.5,
greatest,0.42857142857142855,
reads,0.6,
cbs,0.3333333333333333,
shreds,0.5,
rival,0.3333333333333333,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
